id,color,r,g,b,name,owner,type,topography,vegetation,climate,natural_harbor_suitability,religion,culture,population,raw_material,location,province,area,region,subcontinent,continent,impassable_mountains,sea_zones,coastal,is_lake
,#17352d,23,53,45,Outer Lugeanian Sea,,sea,ocean,,arctic,,,,,,outer_lugeanian_sea10,outer_saqunjaki_sea_province,outer_lugeanian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#18382f,24,56,47,Outer Lugeanian Sea,,sea,ocean,,arctic,,,,,,outer_lugeanian_sea11,outer_saqunjaki_sea_province,outer_lugeanian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#193a31,25,58,49,Outer Lugeanian Sea,,sea,ocean,,arctic,,,,,,outer_lugeanian_sea12,outer_saqunjaki_sea_province,outer_lugeanian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#1a3d33,26,61,51,Outer Lugeanian Sea,,sea,ocean,,arctic,,,,,,outer_lugeanian_sea13,outer_saqunjaki_sea_province,outer_lugeanian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#1d4237,29,66,55,Outer Lugeanian Sea,,sea,ocean,,arctic,,,,,,outer_lugeanian_sea14,outer_cretukan_sea_province,outer_lugeanian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#1c3f35,28,63,53,Outer Lugeanian Sea,,sea,ocean,,arctic,,,,,,outer_lugeanian_sea15,outer_cretukan_sea_province,outer_lugeanian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#1e4439,30,68,57,Outer Lugeanian Sea,,sea,ocean,,arctic,,,,,,outer_lugeanian_sea16,outer_cretukan_sea_province,outer_lugeanian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#1f473c,31,71,60,Outer Lugeanian Sea,,sea,ocean,,arctic,,,,,,outer_lugeanian_sea17,outer_cretukan_sea_province,outer_lugeanian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#9ffcf6,159,252,246,Berlogian Sea,,sea,ocean,,arctic,,,,,,berlogian_sea1,journeyors_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#9bf7f1,155,247,241,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea2,journeyors_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#8de0da,141,224,218,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea3,journeyors_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#88d8d3,136,216,211,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea4,storien_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#9df9f3,157,249,243,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea5,journeyors_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#a0fff8,160,255,248,Berlogian Sea,,sea,ocean,,arctic,,,,,,berlogian_sea6,journeyors_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#8ee2dd,142,226,221,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea7,journeyors_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#8adbd5,138,219,213,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea8,storien_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#8bddd8,139,221,216,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea9,storien_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#90e5df,144,229,223,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea10,storien_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#93eae4,147,234,228,Berlogian Sea,,sea,ocean,,continental,,,,,,berlogian_sea11,storien_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#7bc4be,123,196,190,Fasaasian Sea,,sea,ocean,,continental,,,,,,fasaasian_sea1,fasassian_sea_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#7dc6c0,125,198,192,Fasaasian Sea,,sea,ocean,,continental,,,,,,fasaasian_sea2,fasassian_sea_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#80ccc5,128,204,197,Fasaasian Sea,,sea,ocean,,continental,,,,,,fasaasian_sea3,fasassian_sea_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#7ec9c3,126,201,195,Fasaasian Sea,,sea,ocean,,continental,,,,,,fasaasian_sea4,fasassian_sea_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#83d1cb,131,209,203,Fasaasian Sea,,sea,ocean,,continental,,,,,,fasaasian_sea5,fasassian_sea_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#92e8e2,146,232,226,Fasaasian Sea,,sea,ocean,,continental,,,,,,fasaasian_sea6,fasassian_sea_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#85d3ce,133,211,206,Fasaasian Sea,,sea,ocean,,continental,,,,,,fasaasian_sea7,fasassian_sea_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#6baaa5,107,170,165,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean1,north_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#6aa8a3,106,168,163,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean2,north_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#68a5a0,104,165,160,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean3,north_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#6aa8a4,106,168,164,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean4,north_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#66a39e,102,163,158,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean5,north_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#65a09b,101,160,155,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean6,north_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#5e9691,94,150,145,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean7,south_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#5d938f,93,147,143,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean8,south_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#609994,96,153,148,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean9,south_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#619b96,97,155,150,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean10,south_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#639e99,99,158,153,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean11,south_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#6dada8,109,173,168,Fasaasan Ocean,,sea,ocean,,continental,,,,,,fasaasan_ocean12,south_fasassan_ocean_province,fasassan_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#5b918c,91,145,140,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean1,sutten_sea_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#98f2ec,152,242,236,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean2,sutten_sea_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#598e8a,89,142,138,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean3,sutten_sea_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#588c87,88,140,135,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean4,sutten_sea_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#538480,83,132,128,Khalibar Ocean,,sea,deep_ocean,,continental,,,,,,khalibar_ocean5,east_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#568985,86,137,133,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean6,sutten_sea_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#558782,85,135,130,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean7,east_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#51827e,81,130,126,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean8,west_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#46706c,70,112,108,Khalibar Ocean,,sea,deep_ocean,,continental,,,,,,khalibar_ocean9,west_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#507f7b,80,127,123,Khalibar Ocean,,sea,deep_ocean,,continental,,,,,,khalibar_ocean10,east_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#4e7c79,78,124,121,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean11,east_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#95ede7,149,237,231,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean12,east_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#48726f,72,114,111,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean13,east_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#497571,73,117,113,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean14,west_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#4b7774,75,119,116,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean15,west_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#4d7a76,77,122,118,Khalibar Ocean,,sea,ocean,,continental,,,,,,khalibar_ocean16,west_khalibar_ocean_province,khalibar_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#456d6a,69,109,106,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean1,outer_arkine_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#385956,56,89,86,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean2,outer_arkine_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#436b67,67,107,103,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean3,outer_arkine_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#416865,65,104,101,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean4,outer_arkine_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#406662,64,102,98,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean5,outer_graystonese_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#355451,53,84,81,Triplate Ocean,,sea,deep_ocean,,continental,,,,,,triplate_ocean6,outer_arkine_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#314f4c,49,79,76,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean7,outer_arkine_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#304c49,48,76,73,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean8,outer_solutikan_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#2e4947,46,73,71,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean9,outer_solutikan_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#2b4442,43,68,66,Triplate Ocean,,sea,deep_ocean,,continental,,,,,,triplate_ocean10,outer_solutikan_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#33514e,51,81,78,Triplate Ocean,,sea,deep_ocean,,continental,,,,,,triplate_ocean11,outer_graystonese_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#2c4744,44,71,68,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean12,outer_solutikan_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#395b58,57,91,88,Triplate Ocean,,sea,deep_ocean,,continental,,,,,,triplate_ocean13,outer_graystonese_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#3d605d,61,96,93,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean14,outer_graystonese_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#3b5e5b,59,94,91,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean15,outer_graystonese_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#3e6360,62,99,96,Triplate Ocean,,sea,ocean,,continental,,,,,,triplate_ocean16,outer_graystonese_sea_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#72b5af,114,181,175,Sudvitan Sea,,sea,ocean,,continental,,,,,,sudvitan_sea1,sudvitan_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#75bab4,117,186,180,Sudvitan Sea,,sea,ocean,,continental,,,,,,sudvitan_sea2,sudvitan_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#9af4ee,154,244,238,Sudvitan Sea,,sea,ocean,,continental,,,,,,sudvitan_sea3,sudvitan_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#73b7b1,115,183,177,Sudvitan Sea,,sea,ocean,,continental,,,,,,sudvitan_sea4,sudvitan_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#70b2ac,112,178,172,Sudvitan Sea,,sea,ocean,,continental,,,,,,sudvitan_sea5,sudvitan_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#6eafaa,110,175,170,Sudvitan Sea,,sea,ocean,,continental,,,,,,sudvitan_sea6,sudvitan_sea_province,berlogian_sea_area,north_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#97efe9,151,239,233,Dennis Triangle,,sea,ocean,,continental,,,,,,dennis_triangle1,dennis_triangle_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#78bfb9,120,191,185,Dennis Triangle,,sea,ocean,,continental,,,,,,dennis_triangle2,dennis_triangle_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
,#76bcb6,118,188,182,Dennis Triangle,,sea,ocean,,continental,,,,,,dennis_triangle3,dennis_triangle_province,triplate_ocean_area,inner_berlogian_ocean_region,berlogoes_ocean_sub_continent,berlogoes,,yes,,
74,#099E38,9,158,56,Qyuderim,Irvaltic,land,mountains_wasteland,woods,continental,,,,,,qyuderim,ripteresa_province,irvaltia_area,irvaltic_region,auteka,berlogoes,yes,,,
118,#C91821,201,24,33,Wiltilen,Kodilen,land,plateau,desert,continental,,catholic,kodan,3000,wheat,wiltilen,wiltilen_province,kodilen_area,harving_region,auteka,berlogoes,yes,,,
178,#ED1C24,237,28,36,Hitius,,land,hills_wasteland,forest,continental,,,,,,hitius,arginitonia_province,arginitonia_area,harving_region,auteka,berlogoes,yes,,,
264,#C3C3BE,195,195,190,Dekiston Ridge,,land,hills_wasteland,forest,continental,,,,,,dekiston_ridge,eltsackcul_province,rojerrion_area,grayston_region,tousourilea,berlogoes,yes,,,
265,#C3C3C3,195,195,195,Graystonese Mountains,,land,plateau_wasteland,forest,continental,,,,,,graystonese_mountains,eltsackcul_province,rojerrion_area,grayston_region,tousourilea,berlogoes,yes,,,
266,#C3BEC3,195,190,195,Zapacadonian Range,,land,hills_wasteland,forest,continental,,,,,,zapacadonian_range,eltsackcul_province,rojerrion_area,grayston_region,tousourilea,berlogoes,yes,,,
292,#0C3A1A,12,58,26,Egurston Ridge,,land,hills_wasteland,forest,continental,,,,,,egurston_ridge,oyon_province,aragie_area,oyon_region,tousourilea,berlogoes,yes,,,
336,#7F757F,127,117,127,North Morian Ridge,,land,mountains_wasteland,forest,continental,,,,,,north_morian_ridge,sundarin_province,relliaj_area,moria_region,tousourilea,berlogoes,yes,,,
337,#7F7F7F,127,127,127,South Morian Ridge,,land,mountains_wasteland,forest,continental,,,,,,south_morian_ridge,sjhupenet_province,channellands_area,moria_region,tousourilea,berlogoes,yes,,,
374,#0062B2,0,98,178,Crezionan Mountains,,land,mountains_wasteland,forest,continental,,,,,,crezionan_mountains,rezicoa_province,crezion_area,crezion_region,auteka,berlogoes,yes,,,
427,#b0a9cc,176,169,204,Acjialbe,,land,hills_wasteland,desert,continental,,,,,,acjialbe,litijan_province,mozze_area,mozze_region,tousourilea,berlogoes,yes,,,
428,#c2bae0,194,186,224,North Mozze,,land,flatland_wasteland,desert,continental,,,,,,north_mozze,ochlini_province,mozze_area,mozze_region,tousourilea,berlogoes,yes,,,
429,#b9b1d6,185,177,214,South Mozze,,land,hills_wasteland,woods,continental,,,,,,south_mozze,ochlini_province,mozze_area,mozze_region,tousourilea,berlogoes,yes,,,
685,#54140e,84,20,14,Archavian Ridge,Archavia,land,hills_wasteland,sparse,continental,,,,,,archavian_ridge,archavia_province,archavia_area,pukaland_region,kaltic,berlogoes,yes,,,
686,#541f0e,84,31,14,Dajon Hills,Archavia,land,hills_wasteland,sparse,continental,,,,,,dajon_hills,archavia_province,archavia_area,pukaland_region,kaltic,berlogoes,yes,,,
713,#960019,150,0,25,North Sarcian Mountains,Skirpeggikia,land,mountains_wasteland,forest,continental,,,,,,north_sarcian_mountains,tustenial_province,skirpeggikia_area,pukaland_region,kaltic,berlogoes,yes,,,
725,#bf001f,191,0,31,South Sarcian Mountains,Skirpeggikia,land,mountains_wasteland,forest,continental,,,,,,south_sarcian_mountains,duehar_province,skirpeggikia_area,pukaland_region,kaltic,berlogoes,yes,,,
746,#e50026,229,0,38,Costian Ridge,Badreshads,land,mountains_wasteland,forest,continental,,,,,,costian_ridge,ridgelands_province,woestlands_area,pukaland_region,kaltic,berlogoes,yes,,,
872,#b2a984,178,169,132,Parsiian Ridge,Eriellston,land,mountains_wasteland,woods,continental,,,,,,parsiian_ridge,astravalghia_province,eriellston_area,parsii_region,lugeania,berlogoes,yes,,,
,#a349a4,163,73,164,Cancasian Mountains,,land,mountains_wasteland,grasslands,arctic,,,,,,cancasian_mountains,sorcancasia_province,trache_area,saqunjak_region,lugeania,berlogoes,yes,,,
,#a348a4,163,72,164,West Cancasian Ridge,,land,mountains_wasteland,grasslands,arctic,,,,,,cancasian_mountains,sorcancasia_province,trache_area,saqunjak_region,lugeania,berlogoes,yes,,,
1,#C1B400,193,180,0,Igleostlia,,land,hills,forest,arctic,0,norse,lorkian,150,wild_game,igleostlia,igleostlia_province,igland_area,lorkia_region,auteka,berlogoes,,,yes,
2,#C6B900,198,185,0,Haltem,,land,wetlands,forest,arctic,0,norse,lorkian,200,lumber,haltem,haltem_province,igland_area,lorkia_region,auteka,berlogoes,,,yes,
3,#C6AF00,198,175,0,Abaliz,,land,wetlands,forest,arctic,0,norse,lorkian,150,fur,abaliz,haltem_province,igland_area,lorkia_region,auteka,berlogoes,,,yes,
4,#CCBE00,204,190,0,Fejiz,,land,flatland,sparse,continental,0.1,norse,oserwayner,21000,fish,fejiz,fejiz_province,igland_area,lorkia_region,auteka,berlogoes,,,yes,
5,#D1C300,209,195,0,Gritraria,,land,flatland,woods,continental,0,norse,lorkian,10500,fish,gritraria,gritraria_province,igland_area,lorkia_region,auteka,berlogoes,,,yes,
6,#D1B900,209,185,0,Uxantan,,land,wetlands,forest,continental,0,norse,lorkian,8500,salt,uxantan,gritraria_province,igland_area,lorkia_region,auteka,berlogoes,,,yes,
7,#DDCB00,221,203,0,Sularakle,Lorkia,land,flatland,grasslands,continental,0,catholic,lorkian,12500,stone,sularakle,sularakle_province,artimedderis_area,lorkia_region,auteka,berlogoes,,,yes,
